issue_id,page_number,issue,highlighted_context,pass_code,error_category,confidence_score,reasoning
0,3,and,...----|-------------| | 2 | First teaching** and** first award updated to: First Teaching ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,The word 'and' is correctly used to connect two independent clauses.
1,4,ISTORY,...**  | GC      | SE H                  | **ISTORY**                                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'H' in 'HISTORY'.
2,4,INTF,...                     | 5  | | 1.      | **INTF**                  | RODUCTION           ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'O' in 'INTRODUCTION'.
3,4,RODUCTION,...  | | 1.      | INTF                  | **RODUCTION**                                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'P' in 'RODUCTION'.
4,4,JECT,...                     | 11 | | 2 EX |  | **JECT** CONTENT AND INTEGRATION OF LEARNING ENC...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'S' in 'SUBJECT'.
5,4,ENCES,...ECT CONTENT AND INTEGRATION OF LEARNING **ENCES** AND SKILLS | 12 | |         | How      ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'C' in 'ENCES'.
6,4,te,...2 | |         | A no                  | **te** on terminology                         ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'A' in 'ate'.
7,4,ortunities,...3 | |         | Орр                   | **ortunities** for integration of learning experiences...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'O' in 'OPPORTUNITIES'.
8,4,ESSMENT,...5 | | 3       | ASS                   | **ESSMENT**                                        ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'A' in 'ASSESSMENT'.
9,6,eassessment,...ment of Unit 2 digitally through WJEC's **eassessment** platform.  #### **Unit 3: A study of a ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing letter 'A' in 'eassessment'.
10,6,of any of,...t replicate or overlap with the content **of any of** the examined units chosen.  {7}--------...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Phrase is grammatically correct and contextually appropriate.
11,7,of any of,...t replicate or overlap with the content **of any of** the other selected units.**  It would b...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Phrase is grammatically correct and contextually appropriate.
12,9,judgments,"... predictions and hypotheses, and making **judgments** about reliability and utility   - engag...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Word is correctly spelled and contextually appropriate.
13,12,outside of,"...dy in this area. Currently, terminology **outside of** the US indicates that the preferred usa...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Phrase is grammatically correct and contextually appropriate.
14,13,be able demonstrate,...pecific point in time.  Learners should **be able demonstrate** skills of analysis and evaluation when ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Missing space after 'be able' should be 'be able to demonstrate'.
15,16,mid fourteenth,...-----------| | Background: Wales in the **mid fourteenth** century | Learners should be aware of <...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Phrase is grammatically correct and contextually appropriate.
16,18,mid fifteenth,...-----------| | Background: Wales in the **mid fifteenth** century | Learners should be aware of: ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Phrase is grammatically correct and contextually appropriate.
17,22,mid Wales,...he nature of land ownership in west and **mid Wales**</li><li>problems for rural communities ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Phrase is grammatically correct and contextually appropriate.
18,23,Inquiry,"...ould understand:  - the reasons for the **Inquiry** into the State of Education in Wales, i...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Word is correctly spelled and contextually appropriate.
19,23,Inquiry,"...e 1830s and 1840s - the findings of the **Inquiry** into the State of Education in Wales, i...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,Word is correctly spelled and contextually appropriate.
20,23,Inquiry,"... the Report of the Commissioners of the **Inquiry** into the State of Education in Wales, i...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Inquiry is correctly spelled and used in the context of historical documents.
21,26,be able demonstrate,...cted historical topic.  Learners should **be able demonstrate** skills of analysis and evaluation when ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing space between 'be able' and 'demonstrate'.
22,28,central Asia,...sion of China - 2.1.4 Mongol attacks on **central Asia** - 2.1.5 The death and legacy of Genghis...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Central Asia is correctly spelled and used in the context of geographical regions.
23,29,central Asia,...---------  #### 2.1.4 Mongol attacks on **central Asia** Learners should understand: • the impor...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Central Asia is correctly spelled and used in the context of geographical regions.
24,30,northern Europe,"...ack Death affected central, western and **northern Europe**, including:</li><li>its impact in urban...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Northern Europe is correctly spelled and used in the context of geographical regions.
25,38,guerilla,...) compared to the Mujahideen's tactics (**guerilla** tactics and US support via anti-aircraf...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,Guerilla should be spelled as 'guerrilla' with two 'r's.
26,39,Al Qaeda,...----------------  | 2.6.3 | The rise of **Al Qaeda** | Learners should understand: <ul><li>t...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,Al Qaeda is correctly spelled and used as the name of the organization.
27,40,be able demonstrate,...riod in world history.  Learners should **be able demonstrate** skills of analysis and evaluation when ...,PassCode.LTC,ErrorCategory.PARSING_ERROR,90,Missing space between 'be able' and 'demonstrate'.
28,41,British isles,...shing Viking rule in the Danelaw in the **British isles** - 3.1.5 The end of Danish rule in the B...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,British isles is correctly spelled and used in the context of geographical regions.
29,41,British isles,...s - 3.1.5 The end of Danish rule in the **British isles**  with the aim of developing their under...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,100,British isles is correctly spelled and used in the context of geographical regions.
30,42,British isles,...shing Viking rule in the Danelaw in the **British isles** Learners should understand: • the natur...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,British isles is the correct term for the geographical region.
31,42,British isles,...k). 3.1.5 The end of Danish rule in the **British isles** Learners should understand: • the chang...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,British isles is the correct term for the geographical region.
32,43,western Europe,...ure of eleventh-century Christianity in **western Europe**</li><li>the extent of Muslim influence ...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,western Europe is the correct term for the geographical region.
33,47,central Asia,...: <ul><li>the origins of the Mughals in **central Asia** and the reasons for their spread into S...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,central Asia is the correct term for the geographical region.
34,49,basic necessities,...conomic disintegration and shortages of **basic necessities**</li><li>the rise of the Petrograd Sovie...,PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,basic necessities is the correct term for essential goods.
35,50,eastern Europe,"...>the imposition of communist regimes in **eastern Europe**, and the Warsaw Pact.</li></ul> |  {51}...",PassCode.LTC,ErrorCategory.FALSE_POSITIVE,90,eastern Europe is the correct term for the geographical region.
36,52,Organization,...r</li><li>the campaigns of the National **Organization** for Women (NOW) the impact on women's r...,PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Missing space before the acronym NOW.
37,53,all of the,...itain and/or Ireland. The study may use **all of the** region or identify specific areas to be...,PassCode.LTC,ErrorCategory.STYLISTIC_PREFERENCE,70,All of the is grammatically correct but could be rephrased for clarity.
38,57,eassessment,"...ment of Unit 2 digitally through WJEC's **eassessment** platform.  For the assignment, learners...",PassCode.LTC,ErrorCategory.PARSING_ERROR,80,Missing hyphen in eassessment.
39,60,Ghengis,...opean and/or World history – medieval – **Ghengis** Khan | 3130UD | 3130ND |  | | Unit 2a |...,PassCode.LTC,ErrorCategory.SPELLING_ERROR,90,Ghengis should be Genghis.
50,42,British isles,...s - 3.1.5 The end of Danish rule in the **British isles**  with the aim of developing their under...,PassCode.LTC,ErrorCategory.ABSOLUTE_GRAMMATICAL_ERROR,100,The term 'British Isles' is a proper noun and requires capitalization of both words.
